Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","20","Bread","2019","2019","tonnes","176","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","20","Bread","2020","2020","tonnes","488","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","20","Bread","2015","2015","tonnes","203","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","20","Bread","2016","2016","tonnes","119","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","20","Bread","2017","2017","tonnes","183","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","20","Bread","2018","2018","tonnes","177","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","20","Bread","2019","2019","tonnes","269","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","20","Bread","2020","2020","tonnes","389","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","181","Broad beans, horse beans, dry","2015","2015","tonnes","414","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","181","Broad beans, horse beans, dry","2016","2016","tonnes","779","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","181","Broad beans, horse beans, dry","2017","2017","tonnes","543","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","181","Broad beans, horse beans, dry","2018","2018","tonnes","581","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","181","Broad beans, horse beans, dry","2019","2019","tonnes","484","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","181","Broad beans, horse beans, dry","2020","2020","tonnes","439","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","89","Buckwheat","2020","2020","tonnes","52","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","89","Buckwheat","2015","2015","tonnes","81","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","89","Buckwheat","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","89","Buckwheat","2018","2018","tonnes","133","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","89","Buckwheat","2019","2019","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","89","Buckwheat","2020","2020","tonnes","837","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5908","Export Quantity","946","Buffaloes","2017","2017","Head","717","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","946","Buffaloes","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","886","Butter, cow milk","2015","2015","tonnes","223","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","886","Butter, cow milk","2016","2016","tonnes","1805","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","886","Butter, cow milk","2017","2017","tonnes","1004","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","886","Butter, cow milk","2018","2018","tonnes","725","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","886","Butter, cow milk","2019","2019","tonnes","353","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","886","Butter, cow milk","2020","2020","tonnes","261","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","886","Butter, cow milk","2015","2015","tonnes","162","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","886","Butter, cow milk","2016","2016","tonnes","71","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","886","Butter, cow milk","2017","2017","tonnes","41","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","886","Butter, cow milk","2018","2018","tonnes","64","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","886","Butter, cow milk","2019","2019","tonnes","80","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","886","Butter, cow milk","2020","2020","tonnes","96","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","358","Cabbages and other brassicas","2015","2015","tonnes","10","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","358","Cabbages and other brassicas","2016","2016","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","358","Cabbages and other brassicas","2017","2017","tonnes","80","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","358","Cabbages and other brassicas","2018","2018","tonnes","197","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","358","Cabbages and other brassicas","2019","2019","tonnes","10729","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","358","Cabbages and other brassicas","2020","2020","tonnes","16115","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","358","Cabbages and other brassicas","2015","2015","tonnes","699","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","358","Cabbages and other brassicas","2016","2016","tonnes","8021","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","358","Cabbages and other brassicas","2017","2017","tonnes","26007","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","358","Cabbages and other brassicas","2018","2018","tonnes","38800","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","358","Cabbages and other brassicas","2019","2019","tonnes","21757","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","358","Cabbages and other brassicas","2020","2020","tonnes","13516","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","253","Cake, copra","2015","2015","tonnes","3969","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","253","Cake, copra","2017","2017","tonnes","31","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","253","Cake, copra","2018","2018","tonnes","47","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","253","Cake, copra","2019","2019","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","253","Cake, copra","2020","2020","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","253","Cake, copra","2015","2015","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","253","Cake, copra","2016","2016","tonnes","6","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","253","Cake, copra","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","253","Cake, copra","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","253","Cake, copra","2019","2019","tonnes","10","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","253","Cake, copra","2020","2020","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","332","Cake, cottonseed","2015","2015","tonnes","33","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","332","Cake, cottonseed","2016","2016","tonnes","133","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","332","Cake, cottonseed","2017","2017","tonnes","131","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","332","Cake, cottonseed","2018","2018","tonnes","128","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","332","Cake, cottonseed","2019","2019","tonnes","130","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","332","Cake, cottonseed","2020","2020","tonnes","106","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","332","Cake, cottonseed","2015","2015","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","332","Cake, cottonseed","2016","2016","tonnes","65","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","332","Cake, cottonseed","2017","2017","tonnes","28","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","332","Cake, cottonseed","2018","2018","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","332","Cake, cottonseed","2019","2019","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","332","Cake, cottonseed","2020","2020","tonnes","305","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","245","Cake, groundnuts","2015","2015","tonnes","408","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","245","Cake, groundnuts","2016","2016","tonnes","762","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","245","Cake, groundnuts","2017","2017","tonnes","861","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","245","Cake, groundnuts","2018","2018","tonnes","946","","Official data"
