Domain Code,Domain,Area Code (FAO),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","16","Bangladesh","21139","Share of employment by status of employment, workers not classified, rural areas","23","Male","2006","2006","3023","Labour force survey","1000 persons","0.6","X","International reliable sources","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","23","Male","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","16655.373","X","International reliable sources",""
"OE","Employment Indicators","16","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","23","Male","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","16648.435","X","International reliable sources",""
"OE","Employment Indicators","16","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","23","Male","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","16628.159","X","International reliable sources",""
"OE","Employment Indicators","16","Bangladesh","21066","Employment in agriculture, forestry and fishing by age, total (15+)","23","Male","2010","2010","3023","Labour force survey","1000 persons","15078.093","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21088","Employment in agriculture, forestry and fishing by age, 15 to 24","23","Male","2010","2010","3023","Labour force survey","1000 persons","3192.647","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21089","Employment in agriculture, forestry and fishing by age, 25 to 54","23","Male","2010","2010","3023","Labour force survey","1000 persons","8417.737","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21090","Employment in agriculture, forestry and fishing by age, 55 to 64","23","Male","2010","2010","3023","Labour force survey","1000 persons","2089.058","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21086","Employment in agriculture, forestry and fishing by age, 65+","23","Male","2010","2010","3023","Labour force survey","1000 persons","1378.651","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21091","Employment in agriculture, forestry and fishing by status of employment, total","23","Male","2010","2010","3023","Labour force survey","1000 persons","15078.093","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21100","Employment in agriculture, forestry and fishing by status of employment, employees","23","Male","2010","2010","3023","Labour force survey","1000 persons","6195.54","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","23","Male","2010","2010","3023","Labour force survey","1000 persons","8882.553","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21111","Employment in crop and animal production, hunting and related service activities","23","Male","2010","2010","3023","Labour force survey","1000 persons","14430.045","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21093","Employment in forestry and logging","23","Male","2010","2010","3023","Labour force survey","1000 persons","6.852","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21097","Employment in fishing and aquaculture","23","Male","2010","2010","3023","Labour force survey","1000 persons","641.196","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","23","Male","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","16862.085","X","International reliable sources","Adjusted"
"OE","Employment Indicators","16","Bangladesh","21087","Employment by age, total (15+), rural areas","23","Male","2010","2010","3023","Labour force survey","1000 persons","29129.888","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21094","Employment by age, 15 to 24, rural areas","23","Male","2010","2010","3023","Labour force survey","1000 persons","5776.463","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21095","Employment by age, 25 to 54, rural areas","23","Male","2010","2010","3023","Labour force survey","1000 persons","18944.251","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21096","Employment by age, 55 to 64, rural areas","23","Male","2010","2010","3023","Labour force survey","1000 persons","2879.68","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21092","Employment by age, 65+, rural areas","23","Male","2010","2010","3023","Labour force survey","1000 persons","1529.495","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21098","Employment by status of employment, total, rural areas","23","Male","2010","2010","3023","Labour force survey","1000 persons","29129.888","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","16","Bangladesh","21108","Employment by status of employment, employees, rural areas","23","Male","2010","2010","3023","Labour force survey","1000 persons","11919.679","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
