Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","951","Milk, whole fresh buffalo","2010","2010","index","96.18","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","951","Milk, whole fresh buffalo","2011","2011","index","96.99","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","951","Milk, whole fresh buffalo","2012","2012","index","97.83","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","951","Milk, whole fresh buffalo","2013","2013","index","98.7","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","951","Milk, whole fresh buffalo","2014","2014","index","99.16","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","951","Milk, whole fresh buffalo","2015","2015","index","100","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","951","Milk, whole fresh buffalo","2016","2016","index","100.85","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","951","Milk, whole fresh buffalo","2017","2017","index","120.78","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","951","Milk, whole fresh buffalo","2018","2018","index","121.83","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","951","Milk, whole fresh buffalo","2019","2019","index","122.94","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2000","2000","index","75.25","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2001","2001","index","74.78","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2002","2002","index","74.4","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2003","2003","index","74.08","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2004","2004","index","73.81","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2005","2005","index","73.55","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2006","2006","index","87.14","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2007","2007","index","88.38","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2008","2008","index","89.66","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2009","2009","index","90.98","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2010","2010","index","92.36","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2011","2011","index","93.8","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2012","2012","index","95.29","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2013","2013","index","96.82","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2014","2014","index","98.39","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2015","2015","index","99.99","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2016","2016","index","101.62","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2017","2017","index","122.65","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2018","2018","index","124.68","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","882","Milk, whole fresh cow","2019","2019","index","126.79","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2000","2000","index","97.22","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2001","2001","index","98.2","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2002","2002","index","99.32","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2003","2003","index","100.57","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2004","2004","index","101.75","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2005","2005","index","99.44","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2006","2006","index","97.18","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2007","2007","index","95.98","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2008","2008","index","96.44","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2009","2009","index","96.73","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2010","2010","index","97.26","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2011","2011","index","97.76","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2012","2012","index","98.23","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2013","2013","index","98.9","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2014","2014","index","99.39","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2015","2015","index","100.06","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2016","2016","index","100.55","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2017","2017","index","101.21","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2018","2018","index","101.81","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","1020","Milk, whole fresh goat","2019","2019","index","102.5","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2000","2000","index","113.3","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2001","2001","index","110.48","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2002","2002","index","107.84","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2003","2003","index","105.35","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2004","2004","index","102.95","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2005","2005","index","100.61","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2006","2006","index","107.84","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2007","2007","index","108.51","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2008","2008","index","106.08","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2009","2009","index","106.7","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2010","2010","index","104.39","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2011","2011","index","102.16","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2012","2012","index","102.78","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2013","2013","index","100.65","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2014","2014","index","101.23","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2015","2015","index","99.13","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2016","2016","index","99.64","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2017","2017","index","97.59","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2018","2018","index","98.06","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","982","Milk, whole fresh sheep","2019","2019","index","96.57","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2000","2000","index","27.14","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2001","2001","index","52.94","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2002","2002","index","63.3","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2003","2003","index","70.39","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2004","2004","index","73.99","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2005","2005","index","72.31","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2006","2006","index","82.45","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2007","2007","index","92.1","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2008","2008","index","101.29","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2009","2009","index","99.82","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2010","2010","index","99.06","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2011","2011","index","99.05","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2012","2012","index","98","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2013","2013","index","95.96","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2014","2014","index","94.09","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2015","2015","index","102.6","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2016","2016","index","103.3","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2017","2017","index","103.96","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2018","2018","index","104.56","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","339","Oilseeds nes","2019","2019","index","105.13","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2000","2000","index","192.43","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2001","2001","index","149.47","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2002","2002","index","139.95","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2003","2003","index","145.24","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2004","2004","index","143.8","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2005","2005","index","126.9","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2006","2006","index","104.3","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2007","2007","index","124.61","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2008","2008","index","102.03","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2009","2009","index","107.22","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2010","2010","index","85.53","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2011","2011","index","100.53","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2012","2012","index","90.33","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2013","2013","index","108.99","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2014","2014","index","106.66","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2015","2015","index","100.31","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2016","2016","index","93.02","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2017","2017","index","89.2","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2018","2018","index","116.15","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","270","Rapeseed","2019","2019","index","149.7","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2000","2000","index","288.92","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2001","2001","index","262.52","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2002","2002","index","293.75","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2003","2003","index","286.95","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2004","2004","index","292.34","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2005","2005","index","239.06","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2006","2006","index","216.54","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2007","2007","index","272.92","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2008","2008","index","326.72","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2009","2009","index","346.12","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2010","2010","index","234.42","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2011","2011","index","173.33","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2012","2012","index","174.68","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2013","2013","index","112.4","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2014","2014","index","100.5","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2015","2015","index","103.11","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2016","2016","index","96.39","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","280","Safflower seed","2017","2017","index","58.44","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2000","2000","index","135.7","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2001","2001","index","130.86","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2002","2002","index","122.89","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2003","2003","index","118.13","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2004","2004","index","163.89","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2005","2005","index","139.45","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2006","2006","index","134.45","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2007","2007","index","119.32","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2008","2008","index","118.57","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2009","2009","index","127.29","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2010","2010","index","110.35","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2011","2011","index","127.08","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2012","2012","index","119.9","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2013","2013","index","115.14","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2014","2014","index","123.12","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2015","2015","index","86.17","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2016","2016","index","90.72","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2017","2017","index","99.33","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2018","2018","index","80.25","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","328","Seed cotton","2019","2019","index","73.2","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2000","2000","index","215.25","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2001","2001","index","288.13","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2002","2002","index","77.99","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2003","2003","index","97.4","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2004","2004","index","114.91","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2005","2005","index","132.2","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2006","2006","index","111.98","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2007","2007","index","118.08","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2008","2008","index","144.34","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2009","2009","index","115.09","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2010","2010","index","104.55","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2011","2011","index","99.53","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2012","2012","index","94.2","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2013","2013","index","102.45","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2014","2014","index","102.57","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2015","2015","index","96.36","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2016","2016","index","101.07","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2017","2017","index","102.21","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2018","2018","index","101.65","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","289","Sesame seed","2019","2019","index","173.52","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2000","2000","index","5147.36","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2001","2001","index","4584.87","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2002","2002","index","4035.49","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2003","2003","index","1092.95","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2004","2004","index","1128.89","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2005","2005","index","785.07","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2006","2006","index","1223.56","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2007","2007","index","90.9","Fc","Calculated data"
"QI","Production Indices","165","Pakistan","434","Gross per capita Production Index Number (2014-2016 = 100)","236","Soybeans","2008","2008","index","80.54","Fc","Calculated data"
